responses,contexts,contexts_neg,prompts,logprobs,lambdas,window_length
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-204.62429809570312,0.9000000000000035,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-204.08909606933594,-1.9999999999999991,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-203.00558471679688,-2.8,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-202.8006591796875,0.8000000000000034,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-202.79348754882812,1.7000000000000046,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-201.98178100585938,-2.8,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-201.1824188232422,-1.899999999999999,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-201.07574462890625,-3.0,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-201.0164337158203,0.7000000000000033,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-200.81439208984375,1.600000000000004,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-200.6953125,1.900000000000004,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-199.59194946289062,-2.6999999999999997,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-199.27325439453125,0.6000000000000032,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-199.27272033691406,-2.6999999999999997,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-199.16934204101562,1.8000000000000043,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-198.84860229492188,1.5000000000000036,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-198.43045043945312,-2.9,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-198.3984375,1.900000000000004,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-198.30776977539062,-1.799999999999999,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-197.66946411132812,1.7000000000000046,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-197.57272338867188,0.5000000000000031,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-197.3609161376953,1.8000000000000043,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-196.86773681640625,1.400000000000004,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-196.59976196289062,-2.5999999999999996,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-196.32354736328125,1.7000000000000046,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-196.21157836914062,-2.5999999999999996,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-196.18399047851562,1.600000000000004,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-195.91587829589844,0.400000000000003,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-195.78579711914062,-2.8,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-195.4796142578125,-1.6999999999999988,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-195.28631591796875,1.600000000000004,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-194.88760375976562,1.3000000000000043,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-194.69241333007812,1.5000000000000036,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-194.6912078857422,1.5000000000000036,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-194.3028564453125,0.30000000000000293,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-194.00897216796875,-2.4999999999999996,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-193.6344757080078,1.400000000000004,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-193.2219696044922,1.400000000000004,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-193.1416015625,-2.6999999999999997,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-192.97586059570312,-2.4999999999999996,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-192.90863037109375,1.2000000000000037,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-192.73263549804688,0.20000000000000284,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-192.71531677246094,-1.5999999999999988,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-192.57659912109375,1.3000000000000043,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-191.75538635253906,1.3000000000000043,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-191.63101196289062,-2.3999999999999995,1
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-191.51885986328125,1.2000000000000037,3
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-191.20289611816406,0.10000000000000275,1
